Date,Close,High,Low,Open,Symbol,Volume
2014-06-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-07-31,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-08-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-09-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-10-31,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-11-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2014-12-31,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-01-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-02-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-03-31,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-04-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-05-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-06-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-22,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-23,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-29,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-30,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-07-31,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-05,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-06,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-12,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-13,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-18,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-19,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-20,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-21,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-24,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-25,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-26,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-27,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-28,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-08-31,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-01,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-02,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-03,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-04,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-07,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-08,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-09,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-10,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-11,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-14,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-15,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-16,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-17,52.17,52.17,52.17,52.17,XPAR:LFVE,0
2015-09-18,51.0,51.0,51.0,51.0,XPAR:LFVE,7
2015-09-21,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-09-22,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-09-23,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-09-24,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-09-25,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-09-28,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-09-29,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-09-30,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-01,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-02,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-05,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-06,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-07,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-08,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-09,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-12,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-13,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-14,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-15,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-16,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-19,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-20,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-21,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-22,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-23,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-26,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-27,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-28,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-29,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-10-30,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-02,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-03,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-04,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-05,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-06,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-09,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-10,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-11,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-12,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-13,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-16,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-17,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-18,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-19,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-20,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-23,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-24,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-25,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-26,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-27,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-11-30,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-01,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-02,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-03,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-04,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-07,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-08,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-09,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-10,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-11,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-14,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-15,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-16,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-17,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-18,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-21,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-22,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-23,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-24,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-25,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-28,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-29,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-30,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2015-12-31,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2016-01-01,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2016-01-04,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2016-01-05,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2016-01-06,51.0,51.0,51.0,51.0,XPAR:LFVE,0
2016-01-07,51.0,51.0,51.0,51.0,XPAR:LFVE,0
